Date,Adj Close,Close,High,Low,Open,Volume
2024-01-31,1214.39306640625,1250.02001953125,1266.0,1247.6099853515625,1250.7900390625,1686460
2024-02-01,1198.7808837890625,1233.949951171875,1256.4100341796875,1220.530029296875,1250.02001953125,1452080
2024-02-02,1248.4439697265625,1285.0699462890625,1293.800048828125,1245.530029296875,1249.0,2593560
2024-02-05,1240.6396484375,1273.260009765625,1295.989990234375,1270.0,1295.989990234375,2153925
2024-02-06,1278.5428466796875,1312.1600341796875,1314.199951171875,1274.5999755859375,1284.199951171875,2174960
2024-02-07,1282.9664306640625,1316.699951171875,1329.0,1302.4000244140625,1329.0,1188930
2024-02-08,1287.8092041015625,1321.6700439453125,1333.199951171875,1313.760009765625,1325.989990234375,819815
2024-02-09,1266.840576171875,1300.1500244140625,1328.4000244140625,1294.199951171875,1328.3900146484375,914395
2024-02-12,1299.0826416015625,1333.239990234375,1346.739990234375,1300.300048828125,1309.97998046875,4405265
2024-02-13,1298.2447509765625,1332.3800048828125,1350.760009765625,1316.4000244140625,1338.5799560546875,1783135
2024-02-14,1261.2672119140625,1294.4300537109375,1322.8199462890625,1279.0,1310.0,1679355
2024-02-15,1294.9122314453125,1328.9599609375,1332.800048828125,1302.219970703125,1318.0,855410
2024-02-16,1298.9266357421875,1333.0799560546875,1338.0,1305.1800537109375,1335.989990234375,1598340
2024-02-19,1316.3682861328125,1350.97998046875,1369.489990234375,1314.4000244140625,1340.0,1852195
2024-02-20,1296.5977783203125,1330.68994140625,1361.0,1316.6700439453125,1350.9300537109375,1426065
2024-02-21,1275.6585693359375,1309.199951171875,1340.97998046875,1300.0,1340.0,1516810
2024-02-22,1289.631103515625,1323.5400390625,1335.4100341796875,1306.4599609375,1317.0,992895
2024-02-23,1287.3511962890625,1321.199951171875,1344.5899658203125,1318.030029296875,1335.0,980260
2024-02-26,1284.895751953125,1318.6800537109375,1335.949951171875,1296.8699951171875,1319.800048828125,3776895
2024-02-27,1278.68896484375,1312.31005859375,1329.719970703125,1305.0,1317.0,564300
2024-02-28,1259.805419921875,1292.9300537109375,1318.199951171875,1284.050048828125,1313.800048828125,963435
2024-02-29,1277.2276611328125,1310.81005859375,1316.0,1278.0,1294.0,1012390
2024-03-01,1267.610107421875,1300.93994140625,1324.969970703125,1291.0,1317.3499755859375,2378335
2024-03-04,1255.5279541015625,1288.5400390625,1307.5799560546875,1281.199951171875,1305.0,2231405
2024-03-05,1230.9249267578125,1263.2900390625,1289.199951171875,1257.199951171875,1285.0,1326225
2024-03-06,1232.2596435546875,1264.6600341796875,1273.6199951171875,1222.739990234375,1261.0,2146995
2024-03-07,1218.696533203125,1250.739990234375,1275.68994140625,1247.3199462890625,1271.989990234375,1167230
2024-03-11,1217.517333984375,1249.530029296875,1260.5400390625,1234.5999755859375,1256.0,2434635
2024-03-12,1220.6353759765625,1252.72998046875,1269.3199462890625,1237.6099853515625,1252.3900146484375,1385110
2024-03-13,1203.086669921875,1234.719970703125,1265.0699462890625,1224.0,1263.989990234375,1821000
2024-03-14,1186.327392578125,1217.52001953125,1230.239990234375,1180.0,1229.0,2196890
2024-03-15,1191.939697265625,1223.280029296875,1227.469970703125,1201.6600341796875,1215.5999755859375,1051870
2024-03-18,1110.2379150390625,1139.4300537109375,1209.030029296875,1133.02001953125,1209.030029296875,7168195
2024-03-19,1083.0333251953125,1111.510009765625,1149.199951171875,1107.4000244140625,1141.0,2974985
2024-03-20,1077.61572265625,1105.949951171875,1125.0,1095.0999755859375,1115.0,1674610
2024-03-21,1112.1087646484375,1141.3499755859375,1145.8199462890625,1116.199951171875,1118.0,2961975
2024-03-22,1079.6326904296875,1108.02001953125,1127.8599853515625,1092.4300537109375,1120.22998046875,5279335
2024-03-26,1081.035888671875,1109.4599609375,1116.0,1105.4000244140625,1109.300048828125,1030135
2024-03-27,1081.416015625,1109.8499755859375,1126.3199462890625,1106.1700439453125,1109.3199462890625,1240445
2024-03-28,1072.295654296875,1100.489990234375,1118.800048828125,1097.0,1113.800048828125,1310940
2024-04-01,1068.7100830078125,1096.81005859375,1115.1600341796875,1092.5999755859375,1109.8199462890625,2519550
2024-04-02,1082.7799072265625,1111.25,1114.489990234375,1098.6500244140625,1103.4000244140625,911175
2024-04-03,1103.5050048828125,1132.52001953125,1140.9000244140625,1103.050048828125,1110.0,3503930
2024-04-04,1134.0714111328125,1163.8900146484375,1179.77001953125,1150.1500244140625,1168.0,3238120
2024-04-05,1126.9486083984375,1156.5799560546875,1168.3699951171875,1148.8499755859375,1168.0799560546875,1113845
2024-04-08,1107.3245849609375,1136.43994140625,1165.0,1120.47998046875,1165.0,1955720
2024-04-09,1113.0638427734375,1142.3299560546875,1155.2900390625,1137.280029296875,1144.199951171875,1532080
2024-04-10,1111.270751953125,1140.489990234375,1146.9300537109375,1133.510009765625,1144.199951171875,723350
2024-04-12,1094.47265625,1123.25,1143.9000244140625,1120.0,1137.0,1617440
2024-04-15,1051.5899658203125,1079.239990234375,1117.050048828125,1074.780029296875,1103.0,2734590
2024-04-16,1015.2847900390624,1041.97998046875,1070.800048828125,1040.0,1070.5899658203125,2957755
2024-04-18,1014.699951171875,1041.3800048828125,1062.199951171875,1035.0,1045.5999755859375,2657490
2024-04-19,997.40478515625,1023.6300048828124,1035.43994140625,1018.2100219726562,1035.0,1707445
2024-04-22,993.8775634765624,1020.010009765625,1036.97998046875,1016.0,1025.800048828125,1663210
2024-04-23,1016.6978149414062,1043.4300537109375,1048.800048828125,1022.0499877929688,1031.0,1311865
2024-04-24,1011.923095703125,1038.530029296875,1053.3599853515625,1037.010009765625,1046.0,1028735
2024-04-25,1015.4014892578124,1042.0999755859375,1044.0,1024.06005859375,1031.0999755859375,1384955
2024-04-26,1023.2940673828124,1050.199951171875,1075.0,1034.0,1042.3800048828125,2578225
2024-04-29,1010.2764282226562,1036.8399658203125,1060.97998046875,1033.47998046875,1058.0,1431600
2024-04-30,994.5011596679688,1020.6500244140624,1046.6199951171875,1019.010009765625,1038.3900146484375,1152285
2024-05-02,971.593505859375,997.1400146484376,1024.18994140625,993.5999755859376,1023.97998046875,2245685
2024-05-03,873.5416259765625,896.510009765625,944.1799926757812,892.010009765625,897.4299926757812,24963640
2024-05-06,859.9976806640625,882.6099853515625,908.7999877929688,881.530029296875,908.0,6533635
2024-05-07,861.1864624023438,883.8300170898438,896.4000244140625,868.2100219726562,888.0,5439190
2024-05-08,859.3156127929688,881.9099731445312,894.739990234375,878.530029296875,889.0,4448275
2024-05-09,838.3176879882812,860.3599853515625,884.77001953125,857.4500122070312,882.2000122070312,4319315
2024-05-10,870.179931640625,893.0599975585938,894.2000122070312,860.4299926757812,866.0,5118395
2024-05-13,883.7337036132812,906.969970703125,910.5999755859376,880.4600219726562,895.2000122070312,3735995
2024-05-14,888.5081787109375,911.8699951171876,917.4000244140624,900.0,907.5999755859376,2368155
2024-05-15,903.1068115234376,922.989990234375,925.0,908.2000122070312,912.0800170898438,2467700
2024-05-16,916.0223388671876,936.1900024414062,941.7000122070312,917.8699951171876,932.5999755859376,5213650
2024-05-17,922.2159423828124,942.52001953125,949.4000244140624,932.1099853515624,938.0,3448525
2024-05-21,937.391845703125,958.030029296875,960.0,945.5999755859376,947.0,2280030
2024-05-22,960.9140014648438,982.0700073242188,1003.7899780273438,965.4099731445312,970.0,5513400
2024-05-23,991.578857421875,1013.4099731445312,1032.5400390625,986.1699829101562,989.5999755859376,10093475
2024-05-24,999.093505859375,1021.0900268554688,1026.0,1016.3099975585938,1020.0,4285250
2024-05-27,1030.0418701171875,1052.719970703125,1062.5999755859375,1023.8099975585938,1029.0,7908550
2024-05-28,1007.0775756835938,1029.25,1062.199951171875,1027.02001953125,1059.5999755859375,4198605
2024-05-29,1006.157958984375,1028.31005859375,1039.5999755859375,1022.1400146484376,1028.7900390625,3405655
2024-05-30,977.88037109375,999.4099731445312,1028.2099609375,995.0,1026.9000244140625,2353690
2024-05-31,972.78271484375,994.2000122070312,1003.780029296875,988.0,999.4099731445312,1746525
2024-06-03,981.7061157226562,1003.3200073242188,1023.5999755859376,989.5700073242188,1020.9299926757812,4274130
2024-06-04,971.9901123046876,993.3900146484376,1019.8699951171876,944.5900268554688,1014.0,3130210
2024-06-05,1003.7213745117188,1025.8199462890625,1034.5999755859375,987.469970703125,989.5700073242188,2013675
2024-06-06,1020.0717163085938,1042.530029296875,1054.43994140625,1034.81005859375,1044.0,1604930
2024-06-07,1062.8204345703125,1086.219970703125,1092.7099609375,1065.199951171875,1065.800048828125,6181555
2024-06-10,1021.539306640625,1044.030029296875,1093.5999755859375,1038.9100341796875,1092.0,5088070
2024-06-11,1012.8701782226562,1035.1700439453125,1051.0,1033.5999755859375,1051.0,1870075
2024-06-12,1013.5255737304688,1035.8399658203125,1053.0,1033.719970703125,1046.0,1591970
2024-06-13,1031.9305419921875,1054.6500244140625,1063.5999755859375,1040.0,1047.97998046875,2647075
2024-06-14,1017.9385986328124,1040.3499755859375,1060.0,1035.739990234375,1060.0,1772345
2024-06-18,1031.901123046875,1054.6199951171875,1060.0,1032.4000244140625,1042.199951171875,1999835
2024-06-19,1055.7852783203125,1079.030029296875,1090.5,1043.8599853515625,1056.22998046875,4288780
2024-06-20,1040.2862548828125,1063.18994140625,1086.989990234375,1062.0,1086.989990234375,1346075
2024-06-21,1053.485595703125,1076.6800537109375,1104.0,1068.0,1084.449951171875,5443680
2024-06-24,1047.2725830078125,1070.3299560546875,1086.8800048828125,1066.699951171875,1076.0,1803715
2024-06-25,1047.076904296875,1070.1300048828125,1079.780029296875,1062.300048828125,1072.0,754355
2024-06-26,1042.1259765625,1065.0699462890625,1092.5699462890625,1061.0,1079.0,2002155
2024-06-27,1064.3662109375,1087.800048828125,1090.989990234375,1060.0,1075.3199462890625,2588010
2024-06-28,1068.2410888671875,1091.760009765625,1109.5999755859375,1078.260009765625,1085.010009765625,3371570
2024-07-01,1079.904296875,1103.6800537109375,1118.800048828125,1085.1500244140625,1091.0,2398040
2024-07-02,1106.39111328125,1130.75,1150.97998046875,1104.4000244140625,1110.800048828125,5516645
2024-07-03,1111.7041015625,1136.1800537109375,1142.989990234375,1124.199951171875,1140.0,1857385
2024-07-04,1154.32568359375,1179.739990234375,1181.2900390625,1138.0,1140.0899658203125,5586295
2024-07-05,1148.73876953125,1174.030029296875,1186.800048828125,1168.010009765625,1186.800048828125,1601880
2024-07-08,1145.862060546875,1171.0899658203125,1195.0699462890625,1150.530029296875,1183.5899658203125,3750055
2024-07-09,1127.310302734375,1152.1300048828125,1180.010009765625,1145.02001953125,1180.0,1506105
2024-07-10,1109.39501953125,1133.8199462890625,1159.0,1125.010009765625,1154.97998046875,1015255
2024-07-11,1088.72998046875,1112.699951171875,1140.0,1110.2099609375,1140.0,2507525
2024-07-12,1169.775634765625,1195.530029296875,1208.0,1126.4100341796875,1130.4000244140625,10862510
2024-07-15,1157.7110595703125,1183.199951171875,1211.75,1173.2099609375,1206.0,2374055
2024-07-16,1153.97314453125,1179.3800048828125,1193.06005859375,1162.300048828125,1189.800048828125,2447050
2024-07-18,1173.6795654296875,1199.52001953125,1208.72998046875,1161.02001953125,1180.0,3378415
2024-07-19,1170.9691162109375,1196.75,1228.780029296875,1190.4100341796875,1203.4000244140625,3864545
2024-07-22,1189.06103515625,1215.239990234375,1222.8800048828125,1168.1199951171875,1186.010009765625,5000235
2024-07-23,1209.2464599609375,1235.8699951171875,1267.0,1204.010009765625,1222.1600341796875,8592440
2024-07-24,1239.529541015625,1266.8199462890625,1284.27001953125,1226.219970703125,1229.800048828125,3754390
2024-07-25,1237.103271484375,1264.3399658203125,1285.0,1239.0999755859375,1241.5999755859375,2186170
2024-07-26,1241.408203125,1268.739990234375,1281.4100341796875,1264.3399658203125,1264.3399658203125,1089620
2024-07-29,1235.4886474609375,1262.68994140625,1282.47998046875,1253.219970703125,1274.0,1965655
2024-07-30,1235.4007568359375,1262.5999755859375,1269.7900390625,1253.1199951171875,1262.0,745135
2024-07-31,1233.9329833984375,1261.0999755859375,1275.0,1253.739990234375,1259.969970703125,1029050
2024-08-01,1230.1463623046875,1257.22998046875,1271.4000244140625,1246.02001953125,1268.489990234375,1064450
2024-08-02,1193.41162109375,1216.0,1245.97998046875,1212.0,1238.0,1243530
2024-08-05,1157.50146484375,1179.4100341796875,1186.4200439453125,1149.800048828125,1160.0,3375805
2024-08-06,1157.2952880859375,1179.199951171875,1219.800048828125,1174.27001953125,1185.27001953125,1871555
2024-08-07,1180.9869384765625,1203.3399658203125,1207.199951171875,1182.0,1182.0,872730
2024-08-08,1147.30419921875,1169.02001953125,1203.739990234375,1166.300048828125,1200.030029296875,1343745
2024-08-09,1153.8406982421875,1175.6800537109375,1198.9100341796875,1168.1300048828125,1192.0,1284175
2024-08-12,1153.085205078125,1174.9100341796875,1179.800048828125,1153.199951171875,1178.989990234375,1708405
2024-08-13,1147.824462890625,1169.550048828125,1189.56005859375,1162.9100341796875,1175.0,845485
2024-08-14,1152.2508544921875,1174.06005859375,1185.0,1158.1099853515625,1173.800048828125,1173440
2024-08-16,1192.822998046875,1215.4000244140625,1217.800048828125,1185.199951171875,1194.5400390625,2040310
2024-08-19,1189.4173583984375,1211.9300537109375,1230.0,1206.9100341796875,1224.0,2075115
2024-08-20,1200.3306884765625,1223.050048828125,1242.02001953125,1216.989990234375,1218.0,1628350
2024-08-21,1195.4432373046875,1218.0699462890625,1232.7900390625,1210.8900146484375,1227.0,992425
2024-08-22,1194.2362060546875,1216.8399658203125,1239.0,1215.02001953125,1224.4000244140625,1098970
2024-08-23,1182.076171875,1204.449951171875,1217.9100341796875,1196.2099609375,1217.800048828125,890210
2024-08-26,1182.8416748046875,1205.22998046875,1236.3199462890625,1202.449951171875,1210.469970703125,2173385
2024-08-27,1193.58837890625,1216.1800537109375,1226.0,1205.22998046875,1209.5999755859375,1319435
2024-08-28,1227.849853515625,1251.0899658203125,1269.0,1216.1800537109375,1218.0,3479685
2024-08-29,1233.1103515625,1256.449951171875,1269.77001953125,1237.030029296875,1247.5999755859375,1526970
2024-08-30,1245.2408447265625,1268.81005859375,1277.5799560546875,1247.5899658203125,1258.0,1966685
2024-09-02,1244.5633544921875,1268.1199951171875,1289.5400390625,1260.8199462890625,1269.0,1554095
2024-09-03,1257.7147216796875,1281.52001953125,1285.1099853515625,1262.77001953125,1268.800048828125,981430
2024-09-04,1242.69873046875,1266.219970703125,1268.530029296875,1244.5400390625,1248.4200439453125,1906150
2024-09-05,1285.9110107421875,1310.25,1316.0,1262.739990234375,1275.4000244140625,4142650
2024-09-06,1300.3179931640625,1324.9300537109375,1342.75,1308.0,1310.25,3139855
2024-09-09,1274.03564453125,1298.1500244140625,1338.5999755859375,1286.22998046875,1311.1400146484375,2549810
2024-09-10,1336.110595703125,1361.4000244140625,1374.56005859375,1320.81005859375,1322.0,6368025
2024-09-11,1342.8038330078125,1368.219970703125,1382.4599609375,1355.4000244140625,1361.4000244140625,2205830
2024-09-12,1349.7525634765625,1375.300048828125,1385.800048828125,1362.010009765625,1379.5999755859375,1464825
2024-09-13,1376.6925048828125,1402.75,1408.7900390625,1362.97998046875,1380.0,3249865
2024-09-16,1371.893310546875,1397.8599853515625,1417.6199951171875,1384.75,1403.0,2389345
2024-09-17,1373.7091064453125,1399.7099609375,1409.800048828125,1384.0400390625,1384.75,1241110
2024-09-18,1346.6610107421875,1372.1500244140625,1400.0,1354.0,1400.0,1647970
2024-09-19,1357.42724609375,1383.1199951171875,1416.5899658203125,1365.4200439453125,1402.0,3357435
2024-09-20,1363.266845703125,1389.0699462890625,1395.7900390625,1368.800048828125,1394.0,1498370
2024-09-23,1351.47998046875,1377.06005859375,1400.77001953125,1374.0,1394.0,1122985
2024-09-24,1373.6011962890625,1399.5999755859375,1403.1199951171875,1368.300048828125,1377.800048828125,1503945
2024-09-25,1355.6998291015625,1381.3599853515625,1416.489990234375,1372.4000244140625,1399.5999755859375,1281740
2024-09-26,1349.3109130859375,1374.8499755859375,1394.989990234375,1357.3699951171875,1393.050048828125,3208525
2024-09-27,1361.303955078125,1387.0699462890625,1429.800048828125,1384.260009765625,1402.3800048828125,3488310
2024-09-30,1377.2227783203125,1403.2900390625,1405.8599853515625,1374.989990234375,1387.300048828125,1511795
2024-10-01,1398.8138427734375,1425.2900390625,1427.800048828125,1396.010009765625,1400.0,2368575
2024-10-03,1385.800048828125,1412.030029296875,1449.489990234375,1390.4000244140625,1390.4000244140625,2590065
2024-10-04,1398.637451171875,1425.1099853515625,1446.989990234375,1406.4300537109375,1410.0,2660410
2024-10-07,1414.830810546875,1441.6099853515625,1457.0,1420.0699462890625,1438.8900146484375,3321265
2024-10-08,1437.1876220703125,1464.3900146484375,1469.4100341796875,1415.010009765625,1454.800048828125,1501585
2024-10-09,1448.0616455078125,1475.469970703125,1483.5899658203125,1464.2099609375,1472.199951171875,1455130
2024-10-10,1429.248046875,1456.300048828125,1485.800048828125,1452.5999755859375,1485.800048828125,963000
2024-10-11,1452.4896240234375,1476.1199951171875,1485.0999755859375,1444.219970703125,1445.0,2129580
2024-10-14,1462.625,1486.4200439453125,1492.0,1457.0,1476.0799560546875,1640085
2024-10-15,1470.07373046875,1493.989990234375,1517.0,1487.199951171875,1498.9200439453125,1141300
2024-10-16,1417.7841796875,1440.8499755859375,1488.0,1431.3499755859375,1488.0,4368245
2024-10-17,1428.214599609375,1451.449951171875,1456.0,1431.800048828125,1446.0,1749215
2024-10-18,1418.9947509765625,1442.0799560546875,1446.7900390625,1426.010009765625,1442.2099609375,1458725
2024-10-21,1343.197998046875,1365.050048828125,1447.3499755859375,1348.1300048828125,1442.0799560546875,4684635
2024-10-22,1338.2779541015625,1360.050048828125,1384.800048828125,1342.010009765625,1366.050048828125,2821410
2024-10-23,1487.362548828125,1511.56005859375,1529.739990234375,1387.0,1389.7900390625,18125670
2024-10-24,1515.16015625,1539.81005859375,1556.6199951171875,1503.050048828125,1507.0,7589385
2024-10-25,1523.1895751953125,1547.969970703125,1557.5400390625,1523.760009765625,1537.0999755859375,2554910
2024-10-28,1516.39990234375,1541.0699462890625,1557.800048828125,1517.6199951171875,1543.0999755859375,2126760
2024-10-29,1525.925048828125,1550.75,1554.5999755859375,1516.6300048828125,1548.0,1477015
2024-10-30,1523.69140625,1548.47998046875,1578.9200439453125,1540.4000244140625,1550.75,2628130
2024-10-31,1500.41015625,1524.8199462890625,1550.0,1484.0,1550.0,2738450
2024-11-01,1486.35888671875,1510.5400390625,1527.0,1493.780029296875,1524.0,227700
2024-11-04,1484.4991455078125,1508.6500244140625,1529.31005859375,1503.739990234375,1513.0,2613505
2024-11-05,1485.138671875,1509.300048828125,1518.739990234375,1494.0,1506.3599853515625,1193625
2024-11-06,1540.83251953125,1565.9000244140625,1581.6500244140625,1520.4200439453125,1527.800048828125,4255360
2024-11-07,1545.5262451171875,1570.6700439453125,1590.0,1548.0999755859375,1590.0,2837565
2024-11-08,1565.294677734375,1590.760009765625,1606.0,1570.3599853515625,1576.0,2684930
2024-11-11,1587.552490234375,1613.3800048828125,1615.989990234375,1572.5799560546875,1590.1400146484375,2344495
2024-11-12,1593.9188232421875,1619.8499755859375,1631.989990234375,1605.0,1630.0,1951690
2024-11-13,1585.44677734375,1611.239990234375,1631.4599609375,1602.0,1619.8499755859375,2643950
2024-11-14,1588.949951171875,1614.800048828125,1631.1099853515625,1598.0,1612.0,1564270
2024-11-18,1575.685546875,1601.3199462890625,1618.3800048828125,1581.0899658203125,1615.0,1890055
2024-11-19,1597.313720703125,1623.300048828125,1647.9000244140625,1599.0,1601.3199462890625,1720995
2024-11-21,1615.734130859375,1642.02001953125,1647.699951171875,1621.4200439453125,1629.800048828125,1651020
2024-11-22,1638.83837890625,1665.5,1668.8499755859375,1643.050048828125,1647.800048828125,2027685
2024-11-25,1694.74853515625,1722.3199462890625,1728.0,1671.8499755859375,1673.2099609375,2726845
2024-11-26,1695.7227783203125,1723.31005859375,1736.0,1717.7099609375,1722.0,1391695
2024-11-27,1706.812255859375,1734.5799560546875,1748.9000244140625,1708.43994140625,1725.0,1464925
2024-11-28,1704.4803466796875,1732.2099609375,1737.989990234375,1720.8299560546875,1735.5999755859375,1939545
2024-11-29,1709.3609619140625,1737.1700439453125,1741.5799560546875,1708.199951171875,1725.0,1134725
2024-12-02,1714.2513427734375,1742.1400146484375,1754.6099853515625,1728.699951171875,1737.2099609375,1185985
2024-12-03,1715.7371826171875,1743.6500244140625,1749.7900390625,1719.0,1738.0,1255050
2024-12-04,1725.114501953125,1753.1800537109375,1755.0,1735.6400146484375,1743.6500244140625,1473405
2024-12-05,1735.3282470703125,1763.56005859375,1779.4000244140625,1748.5999755859375,1753.2099609375,1843620
2024-12-06,1751.79052734375,1780.2900390625,1784.0,1751.1099853515625,1754.0,1341275
2024-12-09,1755.16552734375,1783.719970703125,1797.0,1779.219970703125,1788.300048828125,1640065
2024-12-10,1772.86767578125,1801.7099609375,1809.5899658203125,1772.0,1774.010009765625,1984440
2024-12-11,1770.4371337890625,1799.239990234375,1807.5899658203125,1791.239990234375,1800.0,1204175
2024-12-12,1809.7474365234373,1839.18994140625,1870.199951171875,1806.0899658203125,1811.5999755859373,3366405
2024-12-13,1830.3720703125,1860.1500244140625,1865.3900146484373,1818.43994140625,1833.989990234375,2085325
2024-12-16,1827.213623046875,1856.93994140625,1870.989990234375,1848.0,1857.800048828125,1158075
2024-12-17,1850.48486328125,1880.5899658203125,1884.0,1856.0,1858.0,1472610
2024-12-18,1863.946044921875,1894.27001953125,1901.5999755859373,1874.0,1881.5999755859373,2166950
2024-12-19,1900.501220703125,1931.4200439453125,1934.469970703125,1837.6400146484373,1837.6400146484373,3270965
2024-12-20,1844.0889892578125,1874.0899658203125,1959.4200439453125,1869.219970703125,1948.0,2766050
2024-12-23,1851.1541748046875,1881.27001953125,1905.0,1876.25,1889.9200439453125,1558340
2024-12-24,1848.66455078125,1878.739990234375,1894.0,1863.050048828125,1881.27001953125,1205330
2024-12-26,1868.2557373046875,1898.6500244140625,1914.800048828125,1864.3199462890625,1881.0,1494590
2024-12-27,1859.9608154296875,1890.219970703125,1910.0,1872.010009765625,1905.6099853515625,1097480
2024-12-30,1932.15625,1963.5899658203125,2005.3599853515625,1877.5,1878.02001953125,6871995
2024-12-31,1901.6524658203125,1932.5899658203125,1941.4000244140625,1896.0,1940.010009765625,1806665
2025-01-01,1894.882568359375,1925.7099609375,1948.989990234375,1908.5400390625,1938.0,798575
2025-01-02,1908.2845458984373,1939.3299560546875,1951.489990234375,1920.0,1923.800048828125,1858400
2025-01-03,1902.970947265625,1933.9300537109373,1949.0,1906.2099609375,1946.0,1501210
2025-01-06,1895.5123291015625,1926.3499755859373,1950.4000244140625,1920.0,1933.9300537109373,1655670
2025-01-07,1893.239501953125,1924.0400390625,1955.5999755859373,1913.050048828125,1928.0,3033345
2025-01-08,1880.9984130859373,1911.5999755859373,1923.4100341796875,1874.5999755859373,1923.4100341796875,1219475
2025-01-09,1826.8787841796875,1856.5999755859373,1921.969970703125,1850.510009765625,1913.06005859375,1249660
2025-01-10,1850.7210693359373,1880.8299560546875,1909.8499755859373,1853.989990234375,1875.0,3126025
2025-01-13,1713.23779296875,1741.1099853515625,1864.699951171875,1733.5899658203125,1864.699951171875,4296765
2025-01-14,1690.969970703125,1718.47998046875,1761.989990234375,1707.9200439453125,1750.800048828125,4304205
2025-01-15,1689.1890869140625,1716.6700439453125,1743.469970703125,1696.27001953125,1717.4000244140625,3338060
2025-01-16,1718.315185546875,1746.27001953125,1792.699951171875,1720.3699951171875,1720.3699951171875,1870420
2025-01-17,1700.6427001953125,1728.31005859375,1755.0,1720.3499755859375,1738.0,1539025
2025-01-20,1704.6868896484375,1732.4200439453125,1746.3900146484375,1690.0400390625,1728.31005859375,1751100
2025-01-21,1625.7706298828125,1652.219970703125,1746.5400390625,1648.4300537109375,1735.800048828125,2384255
2025-01-22,1619.2960205078125,1645.6400146484375,1672.989990234375,1628.52001953125,1663.1600341796875,1743890
2025-01-23,1809.845947265625,1839.2900390625,1864.0,1730.4200439453125,1742.0,11712525
2025-01-24,1817.35400390625,1846.9200439453125,1886.0,1814.5,1820.0,4203395
2025-01-27,1732.159912109375,1760.3399658203125,1826.1600341796875,1750.0,1819.0999755859373,2747535
2025-01-28,1672.549560546875,1699.760009765625,1763.3199462890625,1687.6700439453125,1752.8499755859375,4544885
2025-01-29,1721.3065185546875,1749.31005859375,1756.800048828125,1691.0400390625,1700.0,1885050
2025-01-30,1642.3763427734375,1665.469970703125,1756.9100341796875,1660.050048828125,1756.0,2721965
2025-01-31,1629.8524169921875,1652.77001953125,1679.0,1641.02001953125,1664.81005859375,1847675
2025-02-01,1592.8724365234375,1615.27001953125,1681.0999755859375,1602.199951171875,1660.0,937265
2025-02-03,1645.6798095703125,1668.8199462890625,1671.97998046875,1564.030029296875,1595.0,2057765
2025-02-04,1668.35107421875,1691.81005859375,1697.5999755859375,1662.3699951171875,1669.5999755859375,2373995
2025-02-05,1676.8515625,1700.4300537109375,1724.800048828125,1690.02001953125,1692.1099853515625,1488925
2025-02-06,1680.6383056640625,1704.27001953125,1723.97998046875,1698.0,1717.68994140625,1204375
2025-02-07,1683.4981689453125,1707.1700439453125,1723.0,1689.949951171875,1706.239990234375,1508765
2025-02-10,1659.5546875,1682.8900146484375,1710.0,1675.9599609375,1710.0,1345735
2025-02-11,1596.895751953125,1619.3499755859375,1693.81005859375,1614.199951171875,1683.0,1279875
2025-02-12,1578.681884765625,1600.8800048828125,1626.530029296875,1565.4000244140625,1578.8800048828125,5689675
2025-02-13,1553.24951171875,1575.0899658203125,1613.989990234375,1566.010009765625,1603.0,1720920
2025-02-14,1537.05712890625,1558.6700439453125,1591.4100341796875,1535.199951171875,1591.0,2360225
2025-02-17,1515.48046875,1536.7900390625,1549.800048828125,1498.8299560546875,1546.5999755859375,2375535
2025-02-18,1517.117431640625,1538.449951171875,1558.699951171875,1507.43994140625,1539.989990234375,2664345
2025-02-19,1533.369140625,1554.9300537109375,1571.550048828125,1512.22998046875,1537.800048828125,1992460
2025-02-20,1537.05712890625,1558.6700439453125,1575.0,1523.0,1548.0,2927410
2025-02-21,1478.451416015625,1499.239990234375,1549.3900146484375,1487.0,1540.010009765625,3057110
2025-02-24,1504.5247802734375,1525.6800537109375,1541.2900390625,1449.0,1470.0,3253465
2025-02-25,1505.5797119140625,1526.75,1543.0999755859375,1502.4599609375,1516.02001953125,1271640
2025-02-27,1477.0313720703125,1497.800048828125,1543.989990234375,1482.0899658203125,1543.989990234375,1368470
2025-02-28,1452.012939453125,1472.4300537109375,1490.9300537109375,1419.6300048828125,1479.93994140625,7373890
2025-03-03,1451.0072021484375,1471.4100341796875,1483.68994140625,1447.75,1472.6199951171875,1711805
2025-03-04,1422.478271484375,1442.47998046875,1477.97998046875,1428.52001953125,1460.0,2133295
2025-03-05,1541.16943359375,1562.8399658203125,1601.199951171875,1500.0,1506.2099609375,16970990
2025-03-06,1503.8836669921875,1525.030029296875,1588.0,1514.3599853515625,1570.6500244140625,5258055
2025-03-07,1520.075927734375,1541.449951171875,1548.0,1492.0699462890625,1519.0,3535940
2025-03-10,1486.0150146484375,1506.9100341796875,1541.4200439453125,1496.1600341796875,1538.4000244140625,1325145
2025-03-11,1505.25439453125,1526.4200439453125,1532.7900390625,1440.0,1489.969970703125,2961420
2025-03-12,1459.537353515625,1480.06005859375,1548.010009765625,1455.81005859375,1538.0,3819490
2025-03-13,1438.2266845703125,1458.449951171875,1492.0,1455.0,1485.0,1455270
2025-03-17,1452.585205078125,1473.010009765625,1479.77001953125,1446.18994140625,1462.8199462890625,2070180
2025-03-18,1452.585205078125,1473.010009765625,1473.010009765625,1473.010009765625,1473.010009765625,0
